id,run_id,batch_id,computed_at,week_start,week_end,n_articles,mean_confidence,median_confidence,pct_below_50,pct_below_30,mean_similarity,min_similarity,n_drift_flagged,class_distribution,distribution_alerts
4626ba76-4116-45b4-9b81-9e7cc0e2e887,v1_2026-05-16,backfill_w01,2026-06-11T23:26:43.838179+00:00,2026-01-01,2026-01-05,4,0.47053174999999997,0.398169,0.75,0.0,0.5621989784747721,0.49059065297426646,0,"{'edtech': 0.0, 'teacher_rrd': 0.25, 'four_nations': 0.25, 'what_matters_ed': 0.25, 'policy_practice_research': 0.0, 'political_environment_key_organisations': 0.25}","['edtech: 15.6% → 0.0% (delta -15.6%)', 'four_nations: 12.0% → 25.0% (delta +13.0%)', 'policy_practice_research: 14.4% → 0.0% (delta -14.4%)']"
b701235c-09b7-4b26-8a38-600d389de664,v1_2026-05-16,backfill_w02,2026-06-11T23:26:43.838179+00:00,2026-01-07,2026-01-12,20,0.5329444999999999,0.553207,0.4,0.05,0.5622749077559296,0.4088117902820835,0,"{'edtech': 0.1, 'teacher_rrd': 0.05, 'four_nations': 0.15, 'what_matters_ed': 0.1, 'policy_practice_research': 0.1, 'political_environment_key_organisations': 0.5}","['political_environment_key_organisations: 17.4% → 50.0% (delta +32.6%)', 'teacher_rrd: 21.6% → 5.0% (delta -16.6%)']"
7a786b2e-23e7-42ab-90df-2481d632db06,v1_2026-05-16,backfill_w03,2026-06-11T23:26:43.838179+00:00,2026-01-13,2026-01-19,24,0.5204385833333333,0.48157099999999997,0.5833333333333334,0.041666666666666664,0.5815653955306204,0.38624633726134694,0,"{'edtech': 0.2916666666666667, 'teacher_rrd': 0.125, 'four_nations': 0.16666666666666666, 'what_matters_ed': 0.16666666666666666, 'policy_practice_research': 0.0, 'political_environment_key_organisations': 0.25}","['edtech: 15.6% → 29.2% (delta +13.6%)', 'policy_practice_research: 14.4% → 0.0% (delta -14.4%)']"
f7742ddf-7581-4e69-9988-4413b1e81215,v1_2026-05-16,backfill_w04,2026-06-11T23:26:43.838179+00:00,2026-01-20,2026-01-26,30,0.5341442666666666,0.557875,0.4666666666666667,0.1,0.5802364942790116,0.2608077162195052,1,"{'edtech': 0.23333333333333334, 'teacher_rrd': 0.13333333333333333, 'four_nations': 0.1, 'what_matters_ed': 0.2, 'policy_practice_research': 0.06666666666666667, 'political_environment_key_organisations': 0.26666666666666666}",[]
a9806aea-f183-4f39-ba02-ff82ce368bcf,v1_2026-05-16,backfill_w05,2026-06-11T23:26:43.838179+00:00,2026-01-27,2026-02-02,29,0.5240487241379311,0.513512,0.41379310344827586,0.0,0.5678161236996333,0.4586429820967541,0,"{'edtech': 0.06896551724137931, 'teacher_rrd': 0.1724137931034483, 'four_nations': 0.13793103448275862, 'what_matters_ed': 0.4482758620689655, 'policy_practice_research': 0.034482758620689655, 'political_environment_key_organisations': 0.13793103448275862}","['policy_practice_research: 14.4% → 3.4% (delta -10.9%)', 'what_matters_ed: 19.2% → 44.8% (delta +25.7%)']"
fc23a115-306f-4935-8c92-835dd4216c3f,v1_2026-05-16,backfill_w06,2026-06-11T23:26:43.838179+00:00,2026-02-03,2026-02-09,17,0.47741664705882353,0.470264,0.5882352941176471,0.058823529411764705,0.5083300762961103,0.28191153622916665,1,"{'edtech': 0.0, 'teacher_rrd': 0.29411764705882354, 'four_nations': 0.17647058823529413, 'what_matters_ed': 0.23529411764705882, 'policy_practice_research': 0.0, 'political_environment_key_organisations': 0.29411764705882354}","['edtech: 15.6% → 0.0% (delta -15.6%)', 'policy_practice_research: 14.4% → 0.0% (delta -14.4%)', 'political_environment_key_organisations: 17.4% → 29.4% (delta +12.0%)']"
baa4c110-b6c2-4fe6-ac22-6583e5bc4b70,v1_2026-05-16,backfill_w07,2026-06-11T23:26:43.838179+00:00,2026-02-10,2026-02-16,23,0.5468133913043477,0.474115,0.5652173913043478,0.08695652173913043,0.5679835956980718,0.341105433634953,0,"{'edtech': 0.21739130434782608, 'teacher_rrd': 0.13043478260869565, 'four_nations': 0.13043478260869565, 'what_matters_ed': 0.21739130434782608, 'policy_practice_research': 0.043478260869565216, 'political_environment_key_organisations': 0.2608695652173913}",['policy_practice_research: 14.4% → 4.3% (delta -10.0%)']
7de7f09c-1bd4-4b30-9f47-d4b3cfa0c42c,v1_2026-05-16,backfill_w08,2026-06-11T23:26:43.838179+00:00,2026-02-17,2026-02-23,22,0.4477096818181817,0.44404,0.6363636363636364,0.18181818181818182,0.5612903903792958,0.37666415512335827,0,"{'edtech': 0.045454545454545456, 'teacher_rrd': 0.22727272727272727, 'four_nations': 0.045454545454545456, 'what_matters_ed': 0.3181818181818182, 'policy_practice_research': 0.0, 'political_environment_key_organisations': 0.36363636363636365}","['edtech: 15.6% → 4.5% (delta -11.0%)', 'policy_practice_research: 14.4% → 0.0% (delta -14.4%)', 'political_environment_key_organisations: 17.4% → 36.4% (delta +19.0%)', 'what_matters_ed: 19.2% → 31.8% (delta +12.7%)']"
8a0966f5-9b28-4fed-889d-06d7d1006f31,v1_2026-05-16,backfill_w09,2026-06-11T23:26:43.838179+00:00,2026-02-24,2026-03-02,30,0.4742598666666667,0.423027,0.6666666666666666,0.06666666666666667,0.5861202370059782,0.4243892634394517,0,"{'edtech': 0.0, 'teacher_rrd': 0.06666666666666667, 'four_nations': 0.26666666666666666, 'what_matters_ed': 0.3333333333333333, 'policy_practice_research': 0.1, 'political_environment_key_organisations': 0.23333333333333334}","['edtech: 15.6% → 0.0% (delta -15.6%)', 'four_nations: 12.0% → 26.7% (delta +14.7%)', 'teacher_rrd: 21.6% → 6.7% (delta -14.9%)', 'what_matters_ed: 19.2% → 33.3% (delta +14.2%)']"
020ccbb7-a92d-4385-b69b-ea0af430183f,v1_2026-05-16,backfill_w10,2026-06-11T23:26:43.838179+00:00,2026-03-03,2026-03-09,27,0.5372669999999999,0.46288,0.5185185185185185,0.0,0.5429958645589836,0.26429707453966794,1,"{'edtech': 0.1111111111111111, 'teacher_rrd': 0.18518518518518517, 'four_nations': 0.07407407407407407, 'what_matters_ed': 0.2962962962962963, 'policy_practice_research': 0.07407407407407407, 'political_environment_key_organisations': 0.25925925925925924}",['what_matters_ed: 19.2% → 29.6% (delta +10.5%)']
6d2b957b-3388-4dce-b0fb-429c76ed621e,v1_2026-05-16,backfill_w11,2026-06-11T23:26:43.838179+00:00,2026-03-10,2026-03-16,49,0.4949389795918367,0.496739,0.5102040816326531,0.04081632653061224,0.5412867845825444,0.2895107578535239,1,"{'edtech': 0.04081632653061224, 'teacher_rrd': 0.10204081632653061, 'four_nations': 0.22448979591836735, 'what_matters_ed': 0.24489795918367346, 'policy_practice_research': 0.04081632653061224, 'political_environment_key_organisations': 0.3469387755102041}","['edtech: 15.6% → 4.1% (delta -11.5%)', 'four_nations: 12.0% → 22.4% (delta +10.5%)', 'policy_practice_research: 14.4% → 4.1% (delta -10.3%)', 'political_environment_key_organisations: 17.4% → 34.7% (delta +17.3%)', 'teacher_rrd: 21.6% → 10.2% (delta -11.4%)']"
a438a2aa-d3d5-4ce9-85f8-e8772a579141,v1_2026-05-16,backfill_w12,2026-06-11T23:26:43.838179+00:00,2026-03-17,2026-03-23,51,0.4672838235294118,0.422104,0.6862745098039216,0.09803921568627451,0.5391683770769976,0.3296587330042421,0,"{'edtech': 0.0392156862745098, 'teacher_rrd': 0.21568627450980393, 'four_nations': 0.2549019607843137, 'what_matters_ed': 0.17647058823529413, 'policy_practice_research': 0.0784313725490196, 'political_environment_key_organisations': 0.23529411764705882}","['edtech: 15.6% → 3.9% (delta -11.6%)', 'four_nations: 12.0% → 25.5% (delta +13.5%)']"
